latitude,longitude,temp_c
69.6122,-79.2449,-0.3742
69.6122,-77.4286,-0.0431
69.6122,-75.6122,-0.0326
69.6122,-73.7959,-0.0040
69.6122,-71.9796,-0.0423
69.6122,-70.1633,-0.4298
69.6122,-68.3469,-0.8405
69.6122,-66.5306,-0.3158
69.6122,-64.7143,-0.0228
69.6122,-62.8980,-0.0003
69.6122,-61.0816,-0.0000
69.6122,-59.2653,-0.0000
69.6122,-57.4490,-0.0000
69.6122,-55.6327,-0.0000
69.6122,-53.8163,-0.0000
69.6122,-52.0000,0.0000
70.4490,-141.0000,-1.4403
70.4490,-139.1837,-1.0739
70.4490,-137.3673,-0.3204
70.4490,-135.5510,-1.0276
70.4490,-133.7347,-2.4346
70.4490,-131.9184,-1.6220
70.4490,-130.1020,-0.3923
70.4490,-128.2857,-0.2030
70.4490,-126.4694,-0.9474
70.4490,-124.6531,-2.0750
70.4490,-122.8367,-1.9339
70.4490,-121.0204,-1.0376
70.4490,-119.2041,-1.1388
70.4490,-117.3878,-1.3375
70.4490,-115.5714,-0.6083
70.4490,-113.7551,-0.2874
70.4490,-111.9388,-0.0561
70.4490,-110.1224,-0.0284
70.4490,-108.3061,-0.0638
70.4490,-106.4898,-0.0394
70.4490,-104.6735,-0.0225
70.4490,-102.8571,-0.3574
70.4490,-101.0408,-1.6396
70.4490,-99.2245,-1.5038
70.4490,-97.4082,-0.7948
70.4490,-95.5918,-1.3210
70.4490,-93.7755,-0.9593
70.4490,-91.9592,-0.4178
70.4490,-90.1429,-0.6639
70.4490,-88.3265,-0.4119
70.4490,-86.5102,-0.2235
70.4490,-84.6939,-0.3400
70.4490,-82.8776,-0.4661
70.4490,-81.0612,-0.6710
70.4490,-79.2449,-0.1630
70.4490,-77.4286,-0.2043
70.4490,-75.6122,-0.1388
70.4490,-73.7959,-0.0128
70.4490,-71.9796,-0.0512
70.4490,-70.1633,-0.5194
70.4490,-68.3469,-1.0157
70.4490,-66.5306,-0.3816
70.4490,-64.7143,-0.0275
70.4490,-62.8980,-0.0004
70.4490,-61.0816,-0.0000
70.4490,-59.2653,-0.0000
70.4490,-57.4490,-0.0000
70.4490,-55.6327,-0.0000
70.4490,-53.8163,-0.0000
70.4490,-52.0000,-0.0000
71.2857,-141.0000,-0.5894
71.2857,-139.1837,-0.4214
71.2857,-137.3673,-0.1232
71.2857,-135.5510,-0.5013
71.2857,-133.7347,-1.1903
71.2857,-131.9184,-0.7426
71.2857,-130.1020,-0.1417
71.2857,-128.2857,-0.1567
71.2857,-126.4694,-1.0347
71.2857,-124.6531,-1.8311
71.2857,-122.8367,-1.2394
71.2857,-121.0204,-0.9885
71.2857,-119.2041,-1.5604
71.2857,-117.3878,-1.4223
71.2857,-115.5714,-0.4358
71.2857,-113.7551,-0.0948
71.2857,-111.9388,-0.0145
71.2857,-110.1224,-0.0052
71.2857,-108.3061,-0.0171
71.2857,-106.4898,-0.0323
71.2857,-104.6735,-0.0368
71.2857,-102.8571,-0.3262
71.2857,-101.0408,-1.4855
71.2857,-99.2245,-1.3402
71.2857,-97.4082,-0.5441
71.2857,-95.5918,-1.1294
71.2857,-93.7755,-1.1834
71.2857,-91.9592,-0.3889
71.2857,-90.1429,-0.2626
71.2857,-88.3265,-0.1954
71.2857,-86.5102,-0.4504
71.2857,-84.6939,-0.7529
71.2857,-82.8776,-0.3920
71.2857,-81.0612,-0.2466
71.2857,-79.2449,-0.1252
71.2857,-77.4286,-0.7279
71.2857,-75.6122,-0.3844
71.2857,-73.7959,-0.0307
71.2857,-71.9796,-0.0439
71.2857,-70.1633,-0.4423
71.2857,-68.3469,-0.8649
71.2857,-66.5306,-0.3250
71.2857,-64.7143,-0.0235
71.2857,-62.8980,-0.0003
71.2857,-61.0816,-0.0000
71.2857,-59.2653,-0.0000
71.2857,-57.4490,-0.0000
71.2857,-55.6327,-0.0000
71.2857,-53.8163,-0.0000
71.2857,-52.0000,-0.0000
72.1224,-141.0000,-0.1759
72.1224,-139.1837,-0.1235
72.1224,-137.3673,-0.0367
72.1224,-135.5510,-0.1750
72.1224,-133.7347,-0.4207
72.1224,-131.9184,-0.2556
72.1224,-130.1020,-0.0446
72.1224,-128.2857,-0.1481
72.1224,-126.4694,-1.0332
72.1224,-124.6531,-1.5468
72.1224,-122.8367,-0.7933
72.1224,-121.0204,-1.2856
72.1224,-119.2041,-2.1101
72.1224,-117.3878,-1.2689
72.1224,-115.5714,-0.2815
72.1224,-113.7551,-0.0288
72.1224,-111.9388,-0.0029
72.1224,-110.1224,-0.0017
72.1224,-108.3061,-0.0274
72.1224,-106.4898,-0.1203
72.1224,-104.6735,-0.1143
72.1224,-102.8571,-0.2238
72.1224,-101.0408,-0.9495
72.1224,-99.2245,-0.8589
72.1224,-97.4082,-0.4546
72.1224,-95.5918,-1.2587
72.1224,-93.7755,-1.3183
72.1224,-91.9592,-0.3596
72.1224,-90.1429,-0.0854
72.1224,-88.3265,-0.1231
72.1224,-86.5102,-0.7495
72.1224,-84.6939,-1.2723
72.1224,-82.8776,-0.4560
72.1224,-81.0612,-0.0617
72.1224,-79.2449,-0.4008
72.1224,-77.4286,-1.5771
72.1224,-75.6122,-0.7127
72.1224,-73.7959,-0.0525
72.1224,-71.9796,-0.0267
72.1224,-70.1633,-0.2654
72.1224,-68.3469,-0.5190
72.1224,-66.5306,-0.1950
72.1224,-64.7143,-0.0141
72.1224,-62.8980,-0.0002
72.1224,-61.0816,-0.0000
72.1224,-59.2653,-0.0000
72.1224,-57.4490,-0.0000
72.1224,-55.6327,-0.0000
72.1224,-53.8163,-0.0000
72.1224,-52.0000,-0.0000
72.9592,-141.0000,-0.0379
72.9592,-139.1837,-0.0266
72.9592,-137.3673,-0.0081
72.9592,-135.5510,-0.0431
72.9592,-133.7347,-0.1062
72.9592,-131.9184,-0.0645
72.9592,-130.1020,-0.0127
72.9592,-128.2857,-0.1139
72.9592,-126.4694,-0.7922
72.9592,-124.6531,-1.1025
72.9592,-122.8367,-0.5799
72.9592,-121.0204,-1.7539
72.9592,-119.2041,-2.6396
72.9592,-117.3878,-1.0636
72.9592,-115.5714,-0.1555
72.9592,-113.7551,-0.0091
72.9592,-111.9388,-0.0005
72.9592,-110.1224,-0.0036
72.9592,-108.3061,-0.0853
72.9592,-106.4898,-0.3923
72.9592,-104.6735,-0.3508
72.9592,-102.8571,-0.1516
72.9592,-101.0408,-0.4294
72.9592,-99.2245,-0.4085
72.9592,-97.4082,-0.5604
72.9592,-95.5918,-1.6314
72.9592,-93.7755,-1.2297
72.9592,-91.9592,-0.2542
72.9592,-90.1429,-0.0275
72.9592,-88.3265,-0.1093
72.9592,-86.5102,-0.9036
72.9592,-84.6939,-1.5371
72.9592,-82.8776,-0.5087
72.9592,-81.0612,-0.0446
72.9592,-79.2449,-0.7666
72.9592,-77.4286,-2.1959
72.9592,-75.6122,-0.8995
72.9592,-73.7959,-0.0629
72.9592,-71.9796,-0.0118
72.9592,-70.1633,-0.1122
72.9592,-68.3469,-0.2194
72.9592,-66.5306,-0.0824
72.9592,-64.7143,-0.0060
72.9592,-62.8980,-0.0001
72.9592,-61.0816,-0.0000
72.9592,-59.2653,-0.0000
72.9592,-57.4490,-0.0000
72.9592,-55.6327,-0.0000
72.9592,-53.8163,-0.0000
72.9592,-52.0000,-0.0000
73.7959,-141.0000,-0.0059
73.7959,-139.1837,-0.0042
73.7959,-137.3673,-0.0013
73.7959,-135.5510,-0.0075
73.7959,-133.7347,-0.0190
73.7959,-131.9184,-0.0117
73.7959,-130.1020,-0.0035
73.7959,-128.2857,-0.0635
73.7959,-126.4694,-0.4396
73.7959,-124.6531,-0.5995
73.7959,-122.8367,-0.4419
73.7959,-121.0204,-1.9402
73.7959,-119.2041,-2.7144
73.7959,-117.3878,-0.8517
73.7959,-115.5714,-0.0785
73.7959,-113.7551,-0.0029
73.7959,-111.9388,-0.0001
73.7959,-110.1224,-0.0082
73.7959,-108.3061,-0.1972
73.7959,-106.4898,-0.9076
73.7959,-104.6735,-0.8040
73.7959,-102.8571,-0.1659
73.7959,-101.0408,-0.1405
73.7959,-99.2245,-0.1692
73.7959,-97.4082,-0.7836
73.7959,-95.5918,-2.1060
73.7959,-93.7755,-1.0292
73.7959,-91.9592,-0.1063
73.7959,-90.1429,-0.0075
73.7959,-88.3265,-0.0881
73.7959,-86.5102,-0.7710
73.7959,-84.6939,-1.3119
73.7959,-82.8776,-0.4290
73.7959,-81.0612,-0.0633
73.7959,-79.2449,-0.8471
73.7959,-77.4286,-2.0367
73.7959,-75.6122,-0.7805
73.7959,-73.7959,-0.0526
73.7959,-71.9796,-0.0039
73.7959,-70.1633,-0.0334
73.7959,-68.3469,-0.0654
73.7959,-66.5306,-0.0246
73.7959,-64.7143,-0.0018
73.7959,-62.8980,-0.0000
73.7959,-61.0816,-0.0000
73.7959,-59.2653,-0.0000
73.7959,-57.4490,-0.0000
73.7959,-55.6327,-0.0000
73.7959,-53.8163,-0.0000
73.7959,-52.0000,-0.0000
74.6327,-141.0000,-0.0006
74.6327,-139.1837,-0.0005
74.6327,-137.3673,-0.0002
74.6327,-135.5510,-0.0009
74.6327,-133.7347,-0.0024
74.6327,-131.9184,-0.0015
74.6327,-130.1020,-0.0009
74.6327,-128.2857,-0.0251
74.6327,-126.4694,-0.1734
74.6327,-124.6531,-0.2383
74.6327,-122.8367,-0.3016
74.6327,-121.0204,-1.6043
74.6327,-119.2041,-2.1326
74.6327,-117.3878,-0.5896
74.6327,-115.5714,-0.0388
74.6327,-113.7551,-0.0009
74.6327,-111.9388,-0.0001
74.6327,-110.1224,-0.0134
74.6327,-108.3061,-0.3215
74.6327,-106.4898,-1.4801
74.6327,-104.6735,-1.3095
74.6327,-102.8571,-0.2291
74.6327,-101.0408,-0.0383
74.6327,-99.2245,-0.0865
74.6327,-97.4082,-0.9092
74.6327,-95.5918,-2.3090
74.6327,-93.7755,-0.8249
74.6327,-91.9592,0.0018
74.6327,-90.1429,0.0013
74.6327,-88.3265,-0.0524
74.6327,-86.5102,-0.4638
74.6327,-84.6939,-0.7893
74.6327,-82.8776,-0.2581
74.6327,-81.0612,-0.0542
74.6327,-79.2449,-0.5934
74.6327,-77.4286,-1.2827
74.6327,-75.6122,-0.4685
74.6327,-73.7959,-0.0307
74.6327,-71.9796,-0.0011
74.6327,-70.1633,-0.0070
74.6327,-68.3469,-0.0137
74.6327,-66.5306,-0.0052
74.6327,-64.7143,-0.0004
74.6327,-62.8980,-0.0000
74.6327,-61.0816,-0.0000
74.6327,-59.2653,-0.0000
74.6327,-57.4490,-0.0000
74.6327,-55.6327,-0.0000
74.6327,-53.8163,-0.0000
74.6327,-52.0000,-0.0000
75.4694,-141.0000,-0.0001
75.4694,-139.1837,-0.0000
75.4694,-137.3673,-0.0000
75.4694,-135.5510,-0.0001
75.4694,-133.7347,-0.0002
75.4694,-131.9184,-0.0001
75.4694,-130.1020,-0.0002
75.4694,-128.2857,-0.0070
75.4694,-126.4694,-0.0483
75.4694,-124.6531,-0.0688
75.4694,-122.8367,-0.1673
75.4694,-121.0204,-0.9709
75.4694,-119.2041,-1.2412
75.4694,-117.3878,-0.3205
75.4694,-115.5714,-0.0176
75.4694,-113.7551,-0.0003
75.4694,-111.9388,-0.0001
75.4694,-110.1224,-0.0154
75.4694,-108.3061,-0.3694
75.4694,-106.4898,-1.7008
75.4694,-104.6735,-1.5045
75.4694,-102.8571,-0.2567
75.4694,-101.0408,-0.0137
75.4694,-99.2245,-0.0559
75.4694,-97.4082,-0.7772
75.4694,-95.5918,-1.9269
75.4694,-93.7755,-0.5924
75.4694,-91.9592,0.0388
75.4694,-90.1429,0.0039
75.4694,-88.3265,-0.0222
75.4694,-86.5102,-0.1967
75.4694,-84.6939,-0.3346
75.4694,-82.8776,-0.1096
75.4694,-81.0612,-0.0283
75.4694,-79.2449,-0.2755
75.4694,-77.4286,-0.5547
75.4694,-75.6122,-0.1954
75.4694,-73.7959,-0.0125
75.4694,-71.9796,-0.0003
75.4694,-70.1633,-0.0010
75.4694,-68.3469,-0.0020
75.4694,-66.5306,-0.0008
75.4694,-64.7143,-0.0001
75.4694,-62.8980,-0.0000
75.4694,-61.0816,-0.0000
75.4694,-59.2653,-0.0000
75.4694,-57.4490,-0.0000
75.4694,-55.6327,-0.0000
75.4694,-53.8163,-0.0000
75.4694,-52.0000,-0.0000
76.3061,-141.0000,-0.0000
76.3061,-139.1837,-0.0000
76.3061,-137.3673,-0.0000
76.3061,-135.5510,-0.0000
76.3061,-133.7347,-0.0000
76.3061,-131.9184,-0.0000
76.3061,-130.1020,-0.0000
76.3061,-128.2857,-0.0014
76.3061,-126.4694,-0.0095
76.3061,-124.6531,-0.0147
76.3061,-122.8367,-0.0711
76.3061,-121.0204,-0.4264
76.3061,-119.2041,-0.5282
76.3061,-117.3878,-0.1304
76.3061,-115.5714,-0.0066
76.3061,-113.7551,-0.0001
76.3061,-111.9388,-0.0001
76.3061,-110.1224,-0.0125
76.3061,-108.3061,-0.2992
76.3061,-106.4898,-1.3772
76.3061,-104.6735,-1.2182
76.3061,-102.8571,-0.2072
76.3061,-101.0408,-0.0077
76.3061,-99.2245,-0.0321
76.3061,-97.4082,-0.4738
76.3061,-95.5918,-1.1646
76.3061,-93.7755,-0.3383
76.3061,-91.9592,0.0311
76.3061,-90.1429,0.0030
76.3061,-88.3265,-0.0066
76.3061,-86.5102,-0.0587
76.3061,-84.6939,-0.1000
76.3061,-82.8776,-0.0328
76.3061,-81.0612,-0.0096
76.3061,-79.2449,-0.0866
76.3061,-77.4286,-0.1658
76.3061,-75.6122,-0.0568
76.3061,-73.7959,-0.0036
76.3061,-71.9796,-0.0001
76.3061,-70.1633,-0.0001
76.3061,-68.3469,-0.0002
76.3061,-66.5306,-0.0001
76.3061,-64.7143,-0.0000
76.3061,-62.8980,-0.0001
76.3061,-61.0816,-0.0001
76.3061,-59.2653,-0.0000
76.3061,-57.4490,-0.0000
76.3061,-55.6327,-0.0000
76.3061,-53.8163,-0.0000
76.3061,-52.0000,-0.0000
77.1429,-141.0000,-0.0000
77.1429,-139.1837,-0.0000
77.1429,-137.3673,-0.0000
77.1429,-135.5510,-0.0000
77.1429,-133.7347,-0.0000
77.1429,-131.9184,-0.0000
77.1429,-130.1020,-0.0000
77.1429,-128.2857,-0.0002
77.1429,-126.4694,-0.0013
77.1429,-124.6531,-0.0024
77.1429,-122.8367,-0.0224
77.1429,-121.0204,-0.1351
77.1429,-119.2041,-0.1631
77.1429,-117.3878,-0.0390
77.1429,-115.5714,-0.0019
77.1429,-113.7551,-0.0000
77.1429,-111.9388,-0.0001
77.1429,-110.1224,-0.0071
77.1429,-108.3061,-0.1707
77.1429,-106.4898,-0.7858
77.1429,-104.6735,-0.6951
77.1429,-102.8571,-0.1181
77.1429,-101.0408,-0.0041
77.1429,-99.2245,-0.0137
77.1429,-97.4082,-0.2043
77.1429,-95.5918,-0.5005
77.1429,-93.7755,-0.1426
77.1429,-91.9592,0.0145
77.1429,-90.1429,0.0014
77.1429,-88.3265,-0.0014
77.1429,-86.5102,-0.0124
77.1429,-84.6939,-0.0210
77.1429,-82.8776,-0.0069
77.1429,-81.0612,-0.0022
77.1429,-79.2449,-0.0187
77.1429,-77.4286,-0.0344
77.1429,-75.6122,-0.0115
77.1429,-73.7959,-0.0007
77.1429,-71.9796,-0.0000
77.1429,-70.1633,-0.0000
77.1429,-68.3469,-0.0000
77.1429,-66.5306,-0.0000
77.1429,-64.7143,-0.0004
77.1429,-62.8980,-0.0016
77.1429,-61.0816,-0.0011
77.1429,-59.2653,-0.0002
77.1429,-57.4490,-0.0000
77.1429,-55.6327,-0.0000
77.1429,-53.8163,-0.0000
77.1429,-52.0000,-0.0000
77.9796,-141.0000,-0.0000
77.9796,-139.1837,-0.0000
77.9796,-137.3673,-0.0000
77.9796,-135.5510,-0.0000
77.9796,-133.7347,-0.0000
77.9796,-131.9184,-0.0000
77.9796,-130.1020,-0.0000
77.9796,-128.2857,-0.0000
77.9796,-126.4694,-0.0001
77.9796,-124.6531,-0.0003
77.9796,-122.8367,-0.0051
77.9796,-121.0204,-0.0307
77.9796,-119.2041,-0.0364
77.9796,-117.3878,-0.0085
77.9796,-115.5714,-0.0004
77.9796,-113.7551,-0.0000
77.9796,-111.9388,-0.0000
77.9796,-110.1224,-0.0029
77.9796,-108.3061,-0.0686
77.9796,-106.4898,-0.3159
77.9796,-104.6735,-0.2795
77.9796,-102.8571,-0.0475
77.9796,-101.0408,-0.0016
77.9796,-99.2245,-0.0042
77.9796,-97.4082,-0.0621
77.9796,-95.5918,-0.1521
77.9796,-93.7755,-0.0430
77.9796,-91.9592,0.0045
77.9796,-90.1429,0.0004
77.9796,-88.3265,-0.0002
77.9796,-86.5102,-0.0018
77.9796,-84.6939,-0.0031
77.9796,-82.8776,-0.0010
77.9796,-81.0612,-0.0003
77.9796,-79.2449,-0.0028
77.9796,-77.4286,-0.0050
77.9796,-75.6122,-0.0016
77.9796,-73.7959,-0.0001
77.9796,-71.9796,-0.0000
77.9796,-70.1633,-0.0000
77.9796,-68.3469,-0.0000
77.9796,-66.5306,-0.0002
77.9796,-64.7143,-0.0032
77.9796,-62.8980,-0.0124
77.9796,-61.0816,-0.0091
77.9796,-59.2653,-0.0013
77.9796,-57.4490,-0.0000
77.9796,-55.6327,-0.0000
77.9796,-53.8163,-0.0000
77.9796,-52.0000,-0.0000
78.8163,-141.0000,-0.0000
78.8163,-139.1837,-0.0000
78.8163,-137.3673,-0.0000
78.8163,-135.5510,-0.0000
78.8163,-133.7347,-0.0000
78.8163,-131.9184,-0.0000
78.8163,-130.1020,-0.0000
78.8163,-128.2857,-0.0000
78.8163,-126.4694,-0.0000
78.8163,-124.6531,-0.0000
78.8163,-122.8367,-0.0008
78.8163,-121.0204,-0.0050
78.8163,-119.2041,-0.0058
78.8163,-117.3878,-0.0013
78.8163,-115.5714,-0.0001
78.8163,-113.7551,-0.0000
78.8163,-111.9388,-0.0000
78.8163,-110.1224,-0.0008
78.8163,-108.3061,-0.0194
78.8163,-106.4898,-0.0895
78.8163,-104.6735,-0.0792
78.8163,-102.8571,-0.0135
78.8163,-101.0408,-0.0005
78.8163,-99.2245,-0.0009
78.8163,-97.4082,-0.0133
78.8163,-95.5918,-0.0326
78.8163,-93.7755,-0.0092
78.8163,-91.9592,0.0010
78.8163,-90.1429,0.0001
78.8163,-88.3265,-0.0000
78.8163,-86.5102,-0.0002
78.8163,-84.6939,-0.0003
78.8163,-82.8776,-0.0001
78.8163,-81.0612,-0.0000
78.8163,-79.2449,-0.0003
78.8163,-77.4286,-0.0005
78.8163,-75.6122,-0.0002
78.8163,-73.7959,-0.0000
78.8163,-71.9796,-0.0000
78.8163,-70.1633,-0.0000
78.8163,-68.3469,-0.0000
78.8163,-66.5306,-0.0009
78.8163,-64.7143,-0.0181
78.8163,-62.8980,-0.0688
78.8163,-61.0816,-0.0504
78.8163,-59.2653,-0.0071
78.8163,-57.4490,-0.0002
78.8163,-55.6327,-0.0000
78.8163,-53.8163,-0.0000
78.8163,-52.0000,-0.0000
79.6531,-141.0000,-0.0000
79.6531,-139.1837,-0.0000
79.6531,-137.3673,-0.0000
79.6531,-135.5510,-0.0000
79.6531,-133.7347,-0.0000
79.6531,-131.9184,-0.0000
79.6531,-130.1020,-0.0000
79.6531,-128.2857,-0.0000
79.6531,-126.4694,-0.0000
79.6531,-124.6531,-0.0000
79.6531,-122.8367,-0.0001
79.6531,-121.0204,-0.0006
79.6531,-119.2041,-0.0007
79.6531,-117.3878,-0.0001
79.6531,-115.5714,-0.0000
79.6531,-113.7551,-0.0000
79.6531,-111.9388,-0.0000
79.6531,-110.1224,-0.0002
79.6531,-108.3061,-0.0039
79.6531,-106.4898,-0.0179
79.6531,-104.6735,-0.0158
79.6531,-102.8571,-0.0027
79.6531,-101.0408,-0.0001
79.6531,-99.2245,-0.0001
79.6531,-97.4082,-0.0020
79.6531,-95.5918,-0.0049
79.6531,-93.7755,-0.0014
79.6531,-91.9592,0.0001
79.6531,-90.1429,0.0000
79.6531,-88.3265,-0.0000
79.6531,-86.5102,-0.0000
79.6531,-84.6939,-0.0000
79.6531,-82.8776,-0.0000
79.6531,-81.0612,-0.0000
79.6531,-79.2449,-0.0000
79.6531,-77.4286,-0.0000
79.6531,-75.6122,-0.0000
79.6531,-73.7959,-0.0000
79.6531,-71.9796,-0.0000
79.6531,-70.1633,-0.0000
79.6531,-68.3469,-0.0000
79.6531,-66.5306,-0.0036
79.6531,-64.7143,-0.0708
79.6531,-62.8980,-0.2698
79.6531,-61.0816,-0.1975
79.6531,-59.2653,-0.0278
79.6531,-57.4490,-0.0008
79.6531,-55.6327,-0.0000
79.6531,-53.8163,-0.0000
79.6531,-52.0000,-0.0000
80.4898,-141.0000,-0.0000
80.4898,-139.1837,-0.0000
80.4898,-137.3673,-0.0000
80.4898,-135.5510,-0.0000
80.4898,-133.7347,-0.0000
80.4898,-131.9184,-0.0000
80.4898,-130.1020,-0.0000
80.4898,-128.2857,-0.0000
80.4898,-126.4694,-0.0000
80.4898,-124.6531,-0.0000
80.4898,-122.8367,-0.0000
80.4898,-121.0204,-0.0000
80.4898,-119.2041,-0.0001
80.4898,-117.3878,-0.0000
80.4898,-115.5714,-0.0000
80.4898,-113.7551,-0.0000
80.4898,-111.9388,-0.0000
80.4898,-110.1224,-0.0000
80.4898,-108.3061,-0.0005
80.4898,-106.4898,-0.0025
80.4898,-104.6735,-0.0022
80.4898,-102.8571,-0.0004
80.4898,-101.0408,-0.0000
80.4898,-99.2245,-0.0000
80.4898,-97.4082,-0.0002
80.4898,-95.5918,-0.0005
80.4898,-93.7755,-0.0001
80.4898,-91.9592,0.0000
80.4898,-90.1429,0.0000
80.4898,-88.3265,-0.0000
80.4898,-86.5102,-0.0000
80.4898,-84.6939,-0.0000
80.4898,-82.8776,-0.0000
80.4898,-81.0612,-0.0000
80.4898,-79.2449,-0.0000
80.4898,-77.4286,-0.0000
80.4898,-75.6122,-0.0000
80.4898,-73.7959,-0.0000
80.4898,-71.9796,-0.0000
80.4898,-70.1633,-0.0000
80.4898,-68.3469,-0.0001
80.4898,-66.5306,-0.0099
80.4898,-64.7143,-0.1956
80.4898,-62.8980,-0.7451
80.4898,-61.0816,-0.5454
80.4898,-59.2653,-0.0767
80.4898,-57.4490,-0.0021
80.4898,-55.6327,-0.0000
80.4898,-53.8163,-0.0000
80.4898,-52.0000,-0.0000
81.3265,-141.0000,-0.0000
81.3265,-139.1837,-0.0000
81.3265,-137.3673,-0.0000
81.3265,-135.5510,-0.0000
81.3265,-133.7347,-0.0000
81.3265,-131.9184,-0.0000
81.3265,-130.1020,-0.0000
81.3265,-128.2857,-0.0000
81.3265,-126.4694,-0.0000
81.3265,-124.6531,-0.0000
81.3265,-122.8367,-0.0000
81.3265,-121.0204,-0.0000
81.3265,-119.2041,-0.0000
81.3265,-117.3878,-0.0000
81.3265,-115.5714,-0.0000
81.3265,-113.7551,-0.0000
81.3265,-111.9388,-0.0000
81.3265,-110.1224,-0.0000
81.3265,-108.3061,-0.0001
81.3265,-106.4898,-0.0002
81.3265,-104.6735,-0.0002
81.3265,-102.8571,-0.0000
81.3265,-101.0408,-0.0000
81.3265,-99.2245,-0.0000
81.3265,-97.4082,-0.0000
81.3265,-95.5918,-0.0000
81.3265,-93.7755,-0.0000
81.3265,-91.9592,0.0000
81.3265,-90.1429,0.0000
81.3265,-88.3265,-0.0000
81.3265,-86.5102,-0.0000
81.3265,-84.6939,-0.0000
81.3265,-82.8776,-0.0000
81.3265,-81.0612,-0.0000
81.3265,-79.2449,-0.0000
81.3265,-77.4286,-0.0000
81.3265,-75.6122,-0.0000
81.3265,-73.7959,-0.0000
81.3265,-71.9796,-0.0000
81.3265,-70.1633,-0.0000
81.3265,-68.3469,-0.0002
81.3265,-66.5306,-0.0192
81.3265,-64.7143,-0.3807
81.3265,-62.8980,-1.4503
81.3265,-61.0816,-1.0616
81.3265,-59.2653,-0.1493
81.3265,-57.4490,-0.0040
81.3265,-55.6327,-0.0000
81.3265,-53.8163,-0.0000
81.3265,-52.0000,-0.0000
82.1633,-141.0000,-0.0000
82.1633,-139.1837,-0.0000
82.1633,-137.3673,-0.0000
82.1633,-135.5510,-0.0000
82.1633,-133.7347,-0.0000
82.1633,-131.9184,-0.0000
82.1633,-130.1020,-0.0000
82.1633,-128.2857,-0.0000
82.1633,-126.4694,-0.0000
82.1633,-124.6531,-0.0000
82.1633,-122.8367,-0.0000
82.1633,-121.0204,-0.0000
82.1633,-119.2041,-0.0000
82.1633,-117.3878,-0.0000
82.1633,-115.5714,-0.0000
82.1633,-113.7551,-0.0000
82.1633,-111.9388,-0.0000
82.1633,-110.1224,-0.0000
82.1633,-108.3061,-0.0000
82.1633,-106.4898,-0.0000
82.1633,-104.6735,-0.0000
82.1633,-102.8571,-0.0000
82.1633,-101.0408,-0.0000
82.1633,-99.2245,-0.0000
82.1633,-97.4082,-0.0000
82.1633,-95.5918,-0.0000
82.1633,-93.7755,-0.0000
82.1633,-91.9592,0.0000
82.1633,-90.1429,0.0000
82.1633,-88.3265,-0.0000
82.1633,-86.5102,-0.0000
82.1633,-84.6939,-0.0000
82.1633,-82.8776,-0.0000
82.1633,-81.0612,-0.0000
82.1633,-79.2449,-0.0000
82.1633,-77.4286,-0.0000
82.1633,-75.6122,-0.0000
82.1633,-73.7959,-0.0000
82.1633,-71.9796,-0.0000
82.1633,-70.1633,-0.0000
82.1633,-68.3469,-0.0003
82.1633,-66.5306,-0.0263
82.1633,-64.7143,-0.5221
82.1633,-62.8980,-1.9891
82.1633,-61.0816,-1.4561
82.1633,-59.2653,-0.2048
82.1633,-57.4490,-0.0055
82.1633,-55.6327,-0.0000
82.1633,-53.8163,-0.0000
82.1633,-52.0000,-0.0000
83.0000,-141.0000,-0.0000
83.0000,-139.1837,-0.0000
83.0000,-137.3673,-0.0000
83.0000,-135.5510,-0.0000
83.0000,-133.7347,-0.0000
83.0000,-131.9184,-0.0000
83.0000,-130.1020,-0.0000
83.0000,-128.2857,-0.0000
83.0000,-126.4694,-0.0000
83.0000,-124.6531,-0.0000
83.0000,-122.8367,-0.0000
83.0000,-121.0204,-0.0000
83.0000,-119.2041,-0.0000
83.0000,-117.3878,-0.0000
83.0000,-115.5714,-0.0000
83.0000,-113.7551,-0.0000
83.0000,-111.9388,-0.0000
83.0000,-110.1224,-0.0000
83.0000,-108.3061,-0.0000
83.0000,-106.4898,-0.0000
83.0000,-104.6735,-0.0000
83.0000,-102.8571,-0.0000
83.0000,-101.0408,-0.0000
83.0000,-99.2245,-0.0000
83.0000,-97.4082,-0.0000
83.0000,-95.5918,-0.0000
83.0000,-93.7755,-0.0000
83.0000,-91.9592,0.0000
83.0000,-90.1429,0.0000
83.0000,-88.3265,0.0000
83.0000,-86.5102,-0.0000
83.0000,-84.6939,-0.0000
83.0000,-82.8776,-0.0000
83.0000,-81.0612,-0.0000
83.0000,-79.2449,-0.0000
83.0000,-77.4286,-0.0000
83.0000,-75.6122,-0.0000
83.0000,-73.7959,-0.0000
83.0000,-71.9796,-0.0000
83.0000,-70.1633,-0.0000
83.0000,-68.3469,-0.0002
83.0000,-66.5306,-0.0254
83.0000,-64.7143,-0.5046
83.0000,-62.8980,-1.9223
83.0000,-61.0816,-1.4072
83.0000,-59.2653,-0.1979
83.0000,-57.4490,-0.0053
83.0000,-55.6327,-0.0000
83.0000,-53.8163,-0.0000
83.0000,-52.0000,-0.0000
